real_timestamp,TXSpot,R1,I1,Mag1,R2,I2,Mag2,R3,I3,Mag3,R4,I4,Mag4,R5,I5,Mag5,R6,I6,Mag6,R7,I7,Mag7,R8,I8,Mag8,R9,I9,Mag9,R10,I10,Mag10,R11,I11,Mag11,R12,I12,Mag12,R13,I13,Mag13,R14,I14,Mag14,R15,I15,Mag15,R16,I16,Mag16,R17,I17,Mag17,R18,I18,Mag18,R19,I19,Mag19,R20,I20,Mag20,R21,I21,Mag21,R22,I22,Mag22,R23,I23,Mag23,R24,I24,Mag24,R25,I25,Mag25,R26,I26,Mag26,R27,I27,Mag27,R28,I28,Mag28,R29,I29,Mag29,R30,I30,Mag30,R31,I31,Mag31,R32,I32,Mag32,R33,I33,Mag33,R34,I34,Mag34,R35,I35,Mag35,R36,I36,Mag36,R37,I37,Mag37,R38,I38,Mag38,R39,I39,Mag39,R40,I40,Mag40,R41,I41,Mag41,R42,I42,Mag42,R43,I43,Mag43,R44,I44,Mag44,R45,I45,Mag45,R46,I46,Mag46,R47,I47,Mag47,R48,I48,Mag48,R49,I49,Mag49,R50,I50,Mag50,R51,I51,Mag51,R52,I52,Mag52,R53,I53,Mag53,R54,I54,Mag54,R55,I55,Mag55,R56,I56,Mag56,R57,I57,Mag57,R58,I58,Mag58,R59,I59,Mag59,R60,I60,Mag60,R61,I61,Mag61,R62,I62,Mag62,R63,I63,Mag63,R64,I64,Mag64
6.53592,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-13,-16,20.61552813,-13,-17,21.40093456,-13,-16,20.61552813,-12,-17,20.80865205,-12,-17,20.80865205,-11,-17,20.24845673,-10,-17,19.72308292,-10,-17,19.72308292,-10,-17,19.72308292,-9,-17,19.23538406,-10,-16,18.86796226,-9,-17,19.23538406,-9,-17,19.23538406,-8,-17,18.78829423,-9,-17,19.23538406,-9,-16,18.35755975,-8,-16,17.88854382,-8,-15,17,-8,-16,17.88854382,-8,-16,17.88854382,-7,-16,17.4642492,-8,-15,17,-7,-15,16.55294536,-8,-15,17,-8,-15,17,-8,-15,17,0,0,0,-7,-14,15.65247584,-8,-14,16.1245155,-8,-14,16.1245155,-8,-13,15.26433752,-8,-14,16.1245155,-8,-14,16.1245155,-9,-14,16.64331698,-9,-13,15.8113883,-9,-13,15.8113883,-10,-13,16.40121947,-11,-13,17.02938637,-10,-13,16.40121947,-10,-13,16.40121947,-11,-14,17.80449381,-11,-14,17.80449381,-12,-14,18.43908891,-12,-14,18.43908891,-12,-15,19.20937271,-12,-15,19.20937271,-12,-14,18.43908891,-12,-15,19.20937271,-12,-15,19.20937271,-12,-15,19.20937271,-13,-16,20.61552813,-12,-16,20,-12,-16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.54288,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,3,23.19482701,22,3,22.20360331,22,4,22.36067977,21,4,21.37755833,22,4,22.36067977,21,5,21.58703314,21,6,21.84032967,20,6,20.88061302,20,6,20.88061302,20,6,20.88061302,21,6,21.84032967,19,5,19.6468827,19,6,19.92485885,19,6,19.92485885,18,7,19.31320792,18,6,18.97366596,18,7,19.31320792,18,6,18.97366596,18,6,18.97366596,18,7,19.31320792,17,7,18.38477631,17,6,18.02775638,17,6,18.02775638,17,5,17.72004515,17,5,17.72004515,17,5,17.72004515,0,0,0,17,5,17.72004515,16,5,16.76305461,16,4,16.4924225,16,4,16.4924225,16,4,16.4924225,17,4,17.4642492,17,4,17.4642492,17,3,17.2626765,16,3,16.2788206,16,3,16.2788206,18,1,18.02775638,18,2,18.11077028,18,2,18.11077028,18,2,18.11077028,19,2,19.10497317,19,1,19.02629759,20,1,20.02498439,20,1,20.02498439,20,2,20.09975124,20,2,20.09975124,20,3,20.22374842,21,2,21.09502311,21,2,21.09502311,22,2,22.09072203,21,2,21.09502311,21,2,21.09502311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.5496,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-19,10,21.47091055,-18,9,20.1246118,-19,10,21.47091055,-18,9,20.1246118,-18,9,20.1246118,-19,8,20.61552813,-18,8,19.6977156,-17,7,18.38477631,-18,7,19.31320792,-18,7,19.31320792,-18,7,19.31320792,-18,7,19.31320792,-18,6,18.97366596,-18,7,19.31320792,-17,6,18.02775638,-18,6,18.97366596,-16,6,17.08800749,-16,6,17.08800749,-16,5,16.76305461,-16,5,16.76305461,-16,5,16.76305461,-16,6,17.08800749,-16,5,16.76305461,-16,6,17.08800749,-16,6,17.08800749,-15,6,16.15549442,0,0,0,-15,6,16.15549442,-15,7,16.55294536,-14,7,15.65247584,-14,6,15.23154621,-14,7,15.65247584,-14,7,15.65247584,-14,8,16.1245155,-13,8,15.26433752,-13,8,15.26433752,-14,9,16.64331698,-14,9,16.64331698,-13,9,15.8113883,-14,10,17.20465053,-13,10,16.40121947,-14,10,17.20465053,-14,11,17.80449381,-14,11,17.80449381,-14,11,17.80449381,-15,11,18.60107524,-15,11,18.60107524,-15,11,18.60107524,-15,12,19.20937271,-15,12,19.20937271,-15,12,19.20937271,-16,12,20,-16,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.56303,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,-16,20.61552813,13,-16,20.61552813,13,-16,20.61552813,13,-15,19.84943324,13,-15,19.84943324,14,-14,19.79898987,13,-14,19.10497317,13,-13,18.38477631,14,-13,19.10497317,14,-13,19.10497317,13,-13,18.38477631,13,-13,18.38477631,14,-12,18.43908891,14,-12,18.43908891,14,-12,18.43908891,13,-12,17.69180601,13,-11,17.02938637,13,-11,17.02938637,14,-11,17.80449381,13,-11,17.02938637,13,-11,17.02938637,13,-11,17.02938637,13,-10,16.40121947,12,-11,16.2788206,12,-11,16.2788206,12,-11,16.2788206,0,0,0,12,-11,16.2788206,11,-11,15.55634919,11,-11,15.55634919,11,-11,15.55634919,11,-11,15.55634919,11,-11,15.55634919,10,-12,15.62049935,10,-12,15.62049935,10,-11,14.86606875,10,-12,15.62049935,9,-13,15.8113883,10,-13,16.40121947,10,-13,16.40121947,10,-14,17.20465053,10,-14,17.20465053,10,-14,17.20465053,10,-15,18.02775638,11,-15,18.60107524,11,-15,18.60107524,11,-15,18.60107524,12,-15,19.20937271,11,-15,18.60107524,11,-16,19.41648784,11,-17,20.24845673,12,-16,20,12,-16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.57264,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-15,-7,16.55294536,-15,-7,16.55294536,-15,-7,16.55294536,-15,-8,17,-14,-7,15.65247584,-14,-8,16.1245155,-14,-8,16.1245155,-13,-8,15.26433752,-13,-8,15.26433752,-13,-8,15.26433752,-13,-8,15.26433752,-13,-8,15.26433752,-13,-8,15.26433752,-13,-8,15.26433752,-12,-8,14.4222051,-12,-8,14.4222051,-12,-8,14.4222051,-11,-8,13.60147051,-12,-8,14.4222051,-11,-8,13.60147051,-12,-8,14.4222051,-12,-8,14.4222051,-11,-8,13.60147051,-11,-8,13.60147051,-12,-8,14.4222051,-11,-7,13.03840481,0,0,0,-11,-7,13.03840481,-11,-7,13.03840481,-11,-7,13.03840481,-11,-6,12.52996409,-11,-6,12.52996409,-12,-6,13.41640786,-12,-6,13.41640786,-12,-6,13.41640786,-12,-6,13.41640786,-13,-5,13.92838828,-13,-5,13.92838828,-13,-5,13.92838828,-13,-5,13.92838828,-13,-6,14.31782106,-13,-5,13.92838828,-14,-5,14.86606875,-14,-5,14.86606875,-14,-5,14.86606875,-15,-5,15.8113883,-15,-5,15.8113883,-15,-6,16.15549442,-15,-6,16.15549442,-15,-6,16.15549442,-16,-6,17.08800749,-15,-6,16.15549442,-16,-6,17.08800749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.5805,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,9,20.1246118,19,9,21.02379604,17,9,19.23538406,18,10,20.59126028,16,9,18.35755975,16,10,18.86796226,16,10,18.86796226,15,11,18.60107524,15,10,18.02775638,14,10,17.20465053,15,10,18.02775638,15,10,18.02775638,14,10,17.20465053,14,11,17.80449381,14,11,17.80449381,14,10,17.20465053,13,10,16.40121947,13,10,16.40121947,14,11,17.80449381,13,11,17.02938637,12,10,15.62049935,13,9,15.8113883,12,10,15.62049935,12,10,15.62049935,13,9,15.8113883,13,9,15.8113883,0,0,0,13,8,15.26433752,12,8,14.4222051,13,8,15.26433752,13,8,15.26433752,13,8,15.26433752,13,7,14.76482306,13,8,15.26433752,13,7,14.76482306,13,8,15.26433752,12,8,14.4222051,14,6,15.23154621,14,6,15.23154621,14,6,15.23154621,15,7,16.55294536,15,6,16.15549442,16,6,17.08800749,16,5,16.76305461,17,6,18.02775638,17,6,18.02775638,16,7,17.4642492,17,7,18.38477631,17,7,18.38477631,17,7,18.38477631,18,7,19.31320792,18,7,19.31320792,18,8,19.6977156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.59084,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-16,16.1245155,7,-14,15.65247584,5,-13,13.92838828,7,-14,15.65247584,5,-15,15.8113883,5,-13,13.92838828,6,-12,13.41640786,7,-12,13.89244399,6,-12,13.41640786,5,-12,13,6,-12,13.41640786,6,-12,13.41640786,6,-12,13.41640786,6,-12,13.41640786,6,-11,12.52996409,6,-11,12.52996409,5,-11,12.08304597,6,-11,12.52996409,6,-11,12.52996409,6,-11,12.52996409,5,-11,12.08304597,6,-11,12.52996409,5,-10,11.18033989,5,-11,12.08304597,4,-11,11.70469991,4,-11,11.70469991,0,0,0,4,-11,11.70469991,4,-11,11.70469991,4,-11,11.70469991,3,-11,11.40175425,3,-11,11.40175425,3,-11,11.40175425,3,-11,11.40175425,3,-11,11.40175425,3,-11,11.40175425,2,-11,11.18033989,1,-12,12.04159458,1,-12,12.04159458,1,-12,12.04159458,2,-12,12.16552506,1,-13,13.03840481,1,-13,13.03840481,1,-13,13.03840481,1,-13,13.03840481,1,-14,14.03566885,1,-14,14.03566885,1,-14,14.03566885,1,-14,14.03566885,1,-14,14.03566885,0,-15,15,1,-15,15.03329638,1,-15,15.03329638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.59912,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-4,15,15.5241747,-4,16,16.4924225,-4,15,15.5241747,-5,16,16.76305461,-4,15,15.5241747,-5,15,15.8113883,-5,14,14.86606875,-6,14,15.23154621,-5,14,14.86606875,-5,14,14.86606875,-6,14,15.23154621,-6,13,14.31782106,-6,13,14.31782106,-6,13,14.31782106,-6,13,14.31782106,-6,13,14.31782106,-6,12,13.41640786,-6,12,13.41640786,-6,13,14.31782106,-6,12,13.41640786,-6,12,13.41640786,-6,11,12.52996409,-6,11,12.52996409,-6,12,13.41640786,-5,12,13,-5,11,12.08304597,0,0,0,-5,11,12.08304597,-5,11,12.08304597,-4,12,12.64911064,-4,11,11.70469991,-3,12,12.36931688,-3,12,12.36931688,-3,12,12.36931688,-3,11,11.40175425,-3,12,12.36931688,-3,12,12.36931688,-2,13,13.15294644,-2,12,12.16552506,-2,12,12.16552506,-2,13,13.15294644,-2,13,13.15294644,-2,14,14.14213562,-2,14,14.14213562,-2,14,14.14213562,-2,15,15.13274595,-2,14,14.14213562,-2,14,14.14213562,-2,15,15.13274595,-2,15,15.13274595,-2,16,16.1245155,-2,15,15.13274595,-2,15,15.13274595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.60826,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-17,2,17.11724277,-17,2,17.11724277,-16,2,16.1245155,-17,1,17.02938637,-16,1,16.03121954,-16,1,16.03121954,-16,1,16.03121954,-16,0,16,-15,0,15,-16,0,16,-16,0,16,-15,0,15,-15,-1,15.03329638,-15,-1,15.03329638,-15,-1,15.03329638,-15,-1,15.03329638,-14,-1,14.03566885,-14,-1,14.03566885,-14,-1,14.03566885,-14,-1,14.03566885,-14,-1,14.03566885,-14,-1,14.03566885,-13,-1,13.03840481,-14,-1,14.03566885,-14,-1,14.03566885,-14,-1,14.03566885,0,0,0,-13,-1,13.03840481,-13,0,13,-13,0,13,-13,0,13,-13,0,13,-13,0,13,-13,1,13.03840481,-13,1,13.03840481,-13,1,13.03840481,-13,1,13.03840481,-14,2,14.14213562,-13,1,13.03840481,-14,2,14.14213562,-14,2,14.14213562,-14,2,14.14213562,-14,2,14.14213562,-15,2,15.13274595,-15,2,15.13274595,-15,3,15.29705854,-15,3,15.29705854,-15,2,15.13274595,-16,2,16.1245155,-16,2,16.1245155,-17,2,17.11724277,-17,2,17.11724277,-16,2,16.1245155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.62296,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,11,11.04536102,0,11,11,-1,11,11.04536102,0,11,11,0,10,10,-1,11,11.04536102,-1,10,10.04987562,-1,11,11.04536102,-1,10,10.04987562,-2,10,10.19803903,-1,10,10.04987562,-2,10,10.19803903,-2,10,10.19803903,-1,10,10.04987562,-2,10,10.19803903,-2,10,10.19803903,-2,9,9.219544457,-2,9,9.219544457,-2,9,9.219544457,-2,9,9.219544457,-2,9,9.219544457,-2,9,9.219544457,-2,9,9.219544457,-2,9,9.219544457,-1,9,9.055385138,0,0,0,-2,8,8.246211251,-1,8,8.062257748,-1,9,9.055385138,-1,8,8.062257748,-2,9,9.219544457,-1,9,9.055385138,-1,9,9.055385138,-1,8,8.062257748,0,9,9,-1,8,8.062257748,0,9,9,0,9,9,0,9,9,0,10,10,0,9,9,0,10,10,1,10,10.04987562,0,10,10,0,10,10,0,10,10,1,10,10.04987562,0,10,10,0,10,10,1,11,11.04536102,0,10,10,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.62871,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,-14,16.1245155,8,-14,16.1245155,8,-14,16.1245155,9,-14,16.64331698,8,-13,15.26433752,9,-13,15.8113883,9,-13,15.8113883,9,-12,15,9,-12,15,9,-12,15,9,-12,15,9,-12,15,9,-12,15,9,-11,14.2126704,9,-11,14.2126704,9,-12,15,9,-11,14.2126704,8,-10,12.80624847,9,-11,14.2126704,9,-11,14.2126704,8,-10,12.80624847,8,-10,12.80624847,8,-10,12.80624847,8,-11,13.60147051,8,-10,12.80624847,8,-11,13.60147051,0,0,0,7,-10,12.20655562,7,-11,13.03840481,6,-11,12.52996409,7,-11,13.03840481,6,-11,12.52996409,6,-11,12.52996409,7,-11,13.03840481,6,-11,12.52996409,6,-11,12.52996409,5,-12,13,5,-12,13,5,-12,13,5,-12,13,5,-13,13.92838828,5,-13,13.92838828,5,-13,13.92838828,5,-14,14.86606875,6,-14,15.23154621,6,-14,15.23154621,5,-14,14.86606875,6,-14,15.23154621,5,-15,15.8113883,6,-15,16.15549442,5,-15,15.8113883,6,-15,16.15549442,6,-15,16.15549442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.64147,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-17,11,20.24845673,-18,10,20.59126028,-18,10,20.59126028,-19,9,21.02379604,-18,10,20.59126028,-18,9,20.1246118,-18,9,20.1246118,-17,8,18.78829423,-18,8,19.6977156,-17,8,18.78829423,-17,8,18.78829423,-17,8,18.78829423,-17,7,18.38477631,-17,7,18.38477631,-17,7,18.38477631,-17,6,18.02775638,-17,6,18.02775638,-16,6,17.08800749,-16,6,17.08800749,-16,6,17.08800749,-16,6,17.08800749,-16,6,17.08800749,-15,6,16.15549442,-15,6,16.15549442,-15,6,16.15549442,-15,6,16.15549442,0,0,0,-15,6,16.15549442,-14,7,15.65247584,-15,7,16.55294536,-14,7,15.65247584,-14,7,15.65247584,-14,7,15.65247584,-14,7,15.65247584,-14,7,15.65247584,-13,8,15.26433752,-13,8,15.26433752,-13,9,15.8113883,-13,9,15.8113883,-14,10,17.20465053,-14,10,17.20465053,-14,10,17.20465053,-14,11,17.80449381,-14,11,17.80449381,-14,11,17.80449381,-14,11,17.80449381,-14,11,17.80449381,-15,12,19.20937271,-15,11,18.60107524,-15,12,19.20937271,-15,12,19.20937271,-16,12,20,-16,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.64879,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,4,19.41648784,19,5,19.6468827,19,5,19.6468827,20,5,20.61552813,19,5,19.6468827,18,5,18.68154169,18,6,18.97366596,17,6,18.02775638,17,6,18.02775638,17,6,18.02775638,17,6,18.02775638,17,5,17.72004515,17,6,18.02775638,16,6,17.08800749,17,7,18.38477631,16,7,17.4642492,15,6,16.15549442,15,6,16.15549442,16,7,17.4642492,16,6,17.08800749,15,7,16.55294536,15,6,16.15549442,15,6,16.15549442,15,6,16.15549442,15,5,15.8113883,15,5,15.8113883,0,0,0,14,5,14.86606875,15,5,15.8113883,15,5,15.8113883,14,4,14.56021978,15,4,15.5241747,15,3,15.29705854,15,5,15.8113883,14,3,14.31782106,16,2,16.1245155,13,4,13.60147051,14,4,14.56021978,16,3,16.2788206,16,2,16.1245155,17,2,17.11724277,16,2,16.1245155,17,2,17.11724277,17,1,17.02938637,18,2,18.11077028,18,1,18.02775638,18,2,18.11077028,18,2,18.11077028,18,2,18.11077028,19,2,19.10497317,19,1,19.02629759,19,2,19.10497317,20,2,20.09975124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.66156,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-20,20.09975124,3,-20,20.22374842,3,-20,20.22374842,4,-20,20.39607805,4,-20,20.39607805,4,-19,19.41648784,4,-18,18.43908891,5,-18,18.68154169,4,-18,18.43908891,5,-18,18.68154169,5,-19,19.6468827,5,-18,18.68154169,5,-18,18.68154169,5,-18,18.68154169,6,-17,18.02775638,5,-17,17.72004515,5,-17,17.72004515,5,-16,16.76305461,5,-17,17.72004515,5,-16,16.76305461,6,-16,17.08800749,5,-16,16.76305461,5,-15,15.8113883,5,-16,16.76305461,4,-16,16.4924225,4,-16,16.4924225,0,0,0,4,-15,15.5241747,4,-16,16.4924225,3,-15,15.29705854,3,-15,15.29705854,3,-15,15.29705854,3,-16,16.2788206,2,-16,16.1245155,2,-15,15.13274595,2,-15,15.13274595,1,-15,15.03329638,0,-16,16,1,-16,16.03121954,1,-17,17.02938637,1,-17,17.02938637,0,-17,17,0,-17,17,0,-18,18,0,-18,18,0,-19,19,0,-18,18,0,-19,19,0,-19,19,0,-19,19,-1,-20,20.02498439,0,-20,20,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.66935,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-9,-14,16.64331698,-9,-15,17.49285568,-8,-15,17,-8,-15,17,-7,-14,15.65247584,-8,-15,17,-7,-14,15.65247584,-7,-14,15.65247584,-6,-14,15.23154621,-6,-14,15.23154621,-6,-14,15.23154621,-6,-14,15.23154621,-6,-14,15.23154621,-5,-14,14.86606875,-5,-14,14.86606875,-5,-13,13.92838828,-5,-13,13.92838828,-5,-13,13.92838828,-5,-14,14.86606875,-5,-13,13.92838828,-5,-13,13.92838828,-5,-13,13.92838828,-5,-12,13,-5,-13,13.92838828,-5,-13,13.92838828,-5,-13,13.92838828,0,0,0,-5,-12,13,-5,-12,13,-6,-12,13.41640786,-5,-12,13,-6,-12,13.41640786,-6,-12,13.41640786,-6,-12,13.41640786,-7,-12,13.89244399,-6,-12,13.41640786,-7,-11,13.03840481,-8,-12,14.4222051,-7,-11,13.03840481,-8,-12,14.4222051,-8,-12,14.4222051,-8,-12,14.4222051,-9,-12,15,-9,-12,15,-9,-13,15.8113883,-9,-13,15.8113883,-9,-13,15.8113883,-9,-13,15.8113883,-9,-14,16.64331698,-9,-14,16.64331698,-10,-14,17.20465053,-9,-14,16.64331698,-9,-14,16.64331698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.68242,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-19,-5,19.6468827,-19,-6,19.92485885,-19,-6,19.92485885,-19,-6,19.92485885,-18,-7,19.31320792,-17,-7,18.38477631,-17,-7,18.38477631,-17,-7,18.38477631,-16,-8,17.88854382,-16,-7,17.4642492,-16,-7,17.4642492,-16,-7,17.4642492,-16,-8,17.88854382,-16,-8,17.88854382,-15,-9,17.49285568,-15,-8,17,-15,-8,17,-14,-8,16.1245155,-15,-8,17,-14,-8,16.1245155,-14,-8,16.1245155,-14,-8,16.1245155,-13,-8,15.26433752,-14,-7,15.65247584,-14,-8,16.1245155,-15,-7,16.55294536,0,0,0,-14,-7,15.65247584,-14,-6,15.23154621,-14,-6,15.23154621,-14,-6,15.23154621,-14,-6,15.23154621,-14,-6,15.23154621,-14,-6,15.23154621,-14,-6,15.23154621,-14,-6,15.23154621,-14,-5,14.86606875,-16,-5,16.76305461,-15,-4,15.5241747,-15,-4,15.5241747,-16,-4,16.4924225,-16,-5,16.76305461,-17,-5,17.72004515,-16,-4,16.4924225,-17,-4,17.4642492,-17,-5,17.72004515,-17,-4,17.4642492,-18,-6,18.97366596,-18,-6,18.97366596,-18,-5,18.68154169,-19,-5,19.6468827,-19,-5,19.6468827,-19,-5,19.6468827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.68905,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,3,20.22374842,20,3,20.22374842,20,4,20.39607805,20,4,20.39607805,20,4,20.39607805,18,4,18.43908891,18,5,18.68154169,18,5,18.68154169,18,6,18.97366596,17,6,18.02775638,18,6,18.97366596,17,5,17.72004515,17,6,18.02775638,17,6,18.02775638,16,6,17.08800749,17,6,18.02775638,16,6,17.08800749,15,6,16.15549442,15,6,16.15549442,15,6,16.15549442,15,6,16.15549442,15,6,16.15549442,15,6,16.15549442,15,5,15.8113883,15,5,15.8113883,14,5,14.86606875,0,0,0,14,5,14.86606875,14,4,14.56021978,14,4,14.56021978,14,4,14.56021978,14,3,14.31782106,14,3,14.31782106,14,3,14.31782106,15,3,15.29705854,14,3,14.31782106,14,2,14.14213562,15,2,15.13274595,15,2,15.13274595,16,2,16.1245155,16,2,16.1245155,17,1,17.02938637,17,1,17.02938637,17,1,17.02938637,17,1,17.02938637,18,1,18.02775638,18,1,18.02775638,18,1,18.02775638,18,1,18.02775638,19,2,19.10497317,19,1,19.02629759,19,1,19.02629759,19,2,19.10497317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.69811,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20.61552813,4,20,20.39607805,4,20,20.39607805,3,20,20.22374842,3,20,20.22374842,2,19,19.10497317,2,19,19.10497317,1,18,18.02775638,1,19,19.02629759,1,18,18.02775638,1,19,19.02629759,1,18,18.02775638,1,18,18.02775638,0,18,18,0,18,18,0,18,18,0,18,18,0,17,17,0,17,17,0,17,17,-1,16,16.03121954,0,16,16,-1,16,16.03121954,0,16,16,0,16,16,0,16,16,0,0,0,0,15,15,1,15,15.03329638,1,15,15.03329638,1,15,15.03329638,2,15,15.13274595,2,15,15.13274595,2,15,15.13274595,2,15,15.13274595,2,15,15.13274595,3,15,15.29705854,3,15,15.29705854,3,15,15.29705854,3,15,15.29705854,4,16,16.4924225,4,16,16.4924225,5,16,16.76305461,5,16,16.76305461,5,16,16.76305461,5,17,17.72004515,5,16,16.76305461,5,17,17.72004515,5,18,18.68154169,5,18,18.68154169,5,18,18.68154169,5,18,18.68154169,5,18,18.68154169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.70707,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-16,13,20.61552813,-17,13,21.40093456,-17,12,20.80865205,-17,12,20.80865205,-17,11,20.24845673,-17,11,20.24845673,-17,11,20.24845673,-17,11,20.24845673,-17,9,19.23538406,-16,10,18.86796226,-17,10,19.72308292,-17,9,19.23538406,-17,9,19.23538406,-16,9,18.35755975,-17,8,18.78829423,-17,8,18.78829423,-16,8,17.88854382,-16,7,17.4642492,-16,8,17.88854382,-16,8,17.88854382,-16,7,17.4642492,-15,7,16.55294536,-15,7,16.55294536,-15,8,17,-15,8,17,-14,8,16.1245155,0,0,0,-14,7,15.65247584,-14,8,16.1245155,-14,8,16.1245155,-13,8,15.26433752,-13,8,15.26433752,-13,8,15.26433752,-13,9,15.8113883,-13,9,15.8113883,-12,9,15,-12,9,15,-12,11,16.2788206,-11,10,14.86606875,-13,11,17.02938637,-13,11,17.02938637,-13,11,17.02938637,-13,12,17.69180601,-12,12,16.97056275,-13,12,17.69180601,-14,12,18.43908891,-14,12,18.43908891,-13,13,18.38477631,-14,13,19.10497317,-14,12,18.43908891,-14,13,19.10497317,-15,13,19.84943324,-14,13,19.10497317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.71722,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,17,19.72308292,9,18,20.1246118,9,17,19.23538406,9,18,20.1246118,8,17,18.78829423,8,18,19.6977156,7,18,19.31320792,7,17,18.38477631,6,17,18.02775638,6,17,18.02775638,6,17,18.02775638,6,17,18.02775638,6,17,18.02775638,5,17,17.72004515,6,17,18.02775638,5,17,17.72004515,5,17,17.72004515,5,16,16.76305461,4,17,17.4642492,4,16,16.4924225,4,16,16.4924225,4,16,16.4924225,3,15,15.29705854,4,16,16.4924225,4,15,15.5241747,5,15,15.8113883,0,0,0,4,14,14.56021978,4,15,15.5241747,6,15,16.15549442,5,14,14.86606875,6,14,15.23154621,6,14,15.23154621,6,14,15.23154621,6,13,14.31782106,6,13,14.31782106,7,13,14.76482306,7,14,15.65247584,7,14,15.65247584,8,14,16.1245155,8,14,16.1245155,8,14,16.1245155,9,14,16.64331698,9,15,17.49285568,9,15,17.49285568,9,15,17.49285568,9,15,17.49285568,9,16,18.35755975,9,15,17.49285568,9,16,18.35755975,10,16,18.86796226,9,16,18.35755975,9,16,18.35755975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.72882,3,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-5,12,13,-6,12,13.41640786,-6,12,13.41640786,-7,12,13.89244399,-6,12,13.41640786,-6,11,12.52996409,-7,11,13.03840481,-7,11,13.03840481,-7,11,13.03840481,-7,10,12.20655562,-7,11,13.03840481,-7,11,13.03840481,-7,11,13.03840481,-7,10,12.20655562,-8,10,12.80624847,-7,10,12.20655562,-7,10,12.20655562,-7,9,11.40175425,-7,9,11.40175425,-7,9,11.40175425,-7,9,11.40175425,-7,9,11.40175425,-7,9,11.40175425,-7,10,12.20655562,-7,9,11.40175425,-6,9,10.81665383,0,0,0,-6,9,10.81665383,-6,9,10.81665383,-6,9,10.81665383,-6,9,10.81665383,-5,9,10.29563014,-6,9,10.81665383,-6,9,10.81665383,-5,9,10.29563014,-5,9,10.29563014,-4,9,9.848857802,-4,10,10.77032961,-4,10,10.77032961,-4,10,10.77032961,-4,11,11.70469991,-4,10,10.77032961,-4,11,11.70469991,-4,11,11.70469991,-4,11,11.70469991,-5,11,12.08304597,-4,11,11.70469991,-5,12,13,-5,12,13,-5,12,13,-4,12,12.64911064,-5,12,13,-5,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
